"instance","type","num items","min i. value","max i. value","avg i. value","sum i. value","c. is rect","num grid points","num sides c.","area c.","min i. sides","max i. sides","avg i. sides","min i. area","max i. area","avg i. area","avg i-c area ratio","lower bound","upper bound","num i. packed","total score","improvement","loss","coverage","utilization","ms"
"satris2885","SATRIS","2885","1580599","17593381","6713700.008665511","19369024525","true","116514023035201","4","1.16514E14","4","12","8.886655112651647","2.021603E10","9.581478E10","5.048261678856152E10","4.33275115338599E-4","2387037986","16693903966","194","2570955270","0.012855176266912929","16798069255","1.465270648E13","0.1257591918567726","0"
"atris11358","ATRIS","11358","1394952","15143636","6110451.572283853","69402508958","true","3283653689101","4","3.28365E12","4","12","8.889064976228209","1.758276E8","9.999718E8","5.0593207458619475E8","1.5407612704953168E-4","17133154853","44977735571","1522","16395265677","-0.0265002796584757","53007243281","1.1363770894E12","0.3460713198422487","0"
"satris16183","SATRIS","16183","1411560","19113416","6688769.089661991","108244350178","true","7409241439491","4","7.409235E12","4","12","8.860038311808689","1.844426E8","9.87216E8","5.03624543162578E8","6.797254280132538E-5","14983924714","102172277911","1181","15564900673","0.006663458337001718","92679449505","9.064395674E11","0.12233915747037312","0"
"jigsaw_rcf3_x1142c4a_3315","JIGSAW","3315","3","3428","202.34328808446455","670768","false","17332478485920072","11","1.73324784777386E16","3","20","4.7677224736048265","3.70727458948E11","1.30210703118408E14","1.814365102371102E13","0.0010468007242596187","50666","308712","44","63535","0.04987095324089503","607233","3.9078971400260225E15","0.22546672393363865","0"
"jigsaw_rcf3_x438c9fe_328","JIGSAW","328","2","4929","193.89939024390245","63599","false","13555269134305568","14","1.3555269127779342E16","3","20","4.853658536585366","9.97961971316E11","6.888997499201545E14","4.963756498555604E13","0.0036618649558076157","13662","59679","11","10655","-0.06534541582458656","52944","2.4956294496927695E15","0.1841077020432135","0"
"random_cf4_2fb3bbda_10000","RANDOM","10000","1","719","100.5041","1005041","false","35427732808007","12","3.54277325E13","3","20","4.2407","3500000.0","9.7659E10","1.50638913E10","4.252005487508973E-4","62228","253788","343","132684","0.367801211108791","872357","1.90943735E13","0.5389668531566337","0"
"random_cf3_512f73fe_500","RANDOM","500","2","432","100.546","50273","false","28365300498092","20","2.83653E13","3","21","7.138","1.2E9","4.103E11","1.039975E11","0.0036663634793215657","7390","32152","40","8707","0.05318633389871577","41566","8.5689E12","0.3020909350509249","0"
"satris3582","SATRIS","3582","1417436","17396667","6742151.554718034","24150386869","true","120828773610501","4","1.2082875E14","4","12","8.892238972640982","2.041128E10","9.871162E10","5.0598164226689E10","4.1875931205684905E-4","2500371658","17992857204","204","2738369076","0.015362119738200982","21412017793","1.57258181E13","0.1301496382276569","0"
"random_cf1_327d5170_10000","RANDOM","10000","1","1","1.0","10000","false","83653136968306","9","8.36531365E13","3","22","4.6013","7000000.0","8.4194E10","1.547034825E10","1.849344674601651E-4","3045","8191","1911","1911","-0.22036533229692964","8089","2.86522325E13","0.34251235158409155","0"
"random_cf3_6b0e5702_50000","RANDOM","50000","1","727","100.49354","5024677","false","11864212499148","7","1.186421223E13","3","22","5.11792","1085000.0","5.98464E9","7.843267972E8","6.61086283686616E-5","525944","1921359","2470","705936","0.1289881504785315","4318741","5.341597725E12","0.4502277624040783","0"
"jigsaw_rcf2_534443c6_61","JIGSAW","61","6","2062","195.1639344262295","11905","false","20193365402183924","11","2.0193365394150572E16","3","12","4.786885245901639","2.23784224949135E13","5.164696593532254E15","5.012783791469794E14","0.024823914655265192","1126","9767","0","0","-0.1303089920148131","11905","0.0","0.0","0"
"random_cf1_x1869fdd_100","RANDOM","100","1","1","1.0","100","false","1955000402211","18","1.955E12","3","18","5.38","1.0E9","1.3755E11","3.18765E10","0.016305115089514065","26","83","14","14","-0.21052631578947367","86","3.433E11","0.1756010230179028","0"
"jigsaw_cf2_x70a1e53_1324","JIGSAW","1324","4","324","100.49395770392749","133054","false","20088170178733908","17","2.008817017057556E16","3","20","4.7734138972809665","1.256489270208E12","1.02529941342139E14","3.166026204399599E13","0.0015760650061781545","5163","63970","53","13441","0.140765555120989","119613","4.245278722548242E15","0.21133227598632034","0"
"jigsaw_rcf4_7702a097_70","JIGSAW","70","34","909","200.27142857142857","14019","false","19616530850911584","16","1.9616530842474444E16","3","17","4.557142857142857","2.1709175419392E14","2.1282347913751595E15","6.487713571262126E14","0.03307268560052773","1455","8203","1","387","-0.15826911677534083","13632","2.1282347913751595E15","0.10849190453018462","0"
"random_cf1_x53b606b_1000","RANDOM","1000","1","1","1.0","1000","false","1412798605848","8","1.4127985E12","3","18","4.981","3000000.0","1.1685E10","2.0108685E9","0.001423322929632216","271","900","243","243","-0.044515103338632754","757","4.67362E11","0.3308058438623767","0"
"random_rcf1_x7effebe_1000","RANDOM","1000","1","3","2.071","2071","false","82798600587351","17","8.27986E13","3","19","5.699","6.0E8","9.991E11","1.9135115E11","0.0023110433026645376","529","1608","161","482","-0.04355885078776645","1589","2.473895E13","0.2987846412862053","0"
"satris15666","SATRIS","15666","1476068","18107317","6717230.592365633","105232134460","true","3167373611581","4","3.16737E12","4","12","8.856121537086684","1.8830275E8","9.922129E8","5.054538267841185E8","1.5958155402877417E-4","5950844067","50853049874","419","6052625142","0.002266727729089267","99179509318","3.330909924E11","0.10516327186277574","0"
"jigsaw_cf2_ebad6b02_335","JIGSAW","335","3","995","100.50746268656717","33670","false","23700288068049952","13","2.3700288057450164E16","3","18","4.749253731343283","2.955081355584E12","1.1408013334890805E15","1.1474936569614875E14","0.004841686540602083","2028","20816","9","4519","0.13258462848626784","29151","5.179891658126484E15","0.2185581730302299","0"
"atris15979","ATRIS","15979","1366945","15049268","6098640.706990425","97450179857","true","3231798654531","4","3.231795E12","4","12","8.848864134176106","1.747968E8","9.914955E8","5.056324294292509E8","1.5645560112236416E-4","18468128588","46214048684","1393","15951409089","-0.09070593046805552","81498770768","1.0782166783E12","0.3336278069308233","0"
"atris20367","ATRIS","20367","1337855","14841043","6083488.530858742","123902410908","true","5864582986621","4","5.864578E12","4","12","8.855697942750528","1.818956E8","9.879025E8","5.039038293808612E8","8.592328883354628E-5","30060247709","80254027220","2596","28454038160","-0.0320001714285731","95448372748","1.95717943555E12","0.333728946149237","0"
"random_rcf1_5005b6d4_100","RANDOM","100","1","3","2.23","223","false","1854250305010","18","1.85425E12","3","19","6.57","4.5E8","8.44E10","2.44965E10","0.013211001752730213","55","206","17","47","-0.052980132450331126","176","2.625E11","0.1415666711608467","0"
"jigsaw_cf2_x338dc47_32816","JIGSAW","32816","1","763","100.4992686494393","3297984","false","15440355827787418","16","1.5440355820169934E16","3","20","4.820301072647489","1.95286296E8","5.824791982065E12","7.635241740903538E11","4.944990795438486E-5","177657","2037854","743","452095","0.14753168616012177","2845889","3.44902269090831E15","0.22337715082982787","0"
"random_rcf2_5c2f5d8b_200","RANDOM","200","3","984","205.265","41053","false","6472000213229","5","6.472E12","3","16","4.485","3.0E8","1.7635E11","4.368225E10","0.0067494205809641526","9311","35845","28","10788","0.055664430541946176","30265","2.0254E12","0.3129480840543881","0"
"satris3079","SATRIS","3079","1485107","17502409","6661165.004546931","20509727049","true","77327267810301","4","7.732725E13","4","12","8.760636570315038","2.0545935E10","9.889972E10","5.022868852387138E10","6.495600001793856E-4","1823306765","12075509457","112","1555669338","-0.026105358530303237","18954057711","8.679946375E12","0.11224951585631197","0"
"random_cf1_x51ab828_2000","RANDOM","2000","1","1","1.0","2000","false","1690763080504","6","1.690763E12","3","20","4.2555","6000000.0","1.8107E10","3.511191E9","0.0020766902280213136","310","1162","138","138","-0.20187793427230047","1862","5.2541E11","0.31075319249356653","0"
"jigsaw_rcf3_5a515084_1325","JIGSAW","1325","1","4089","201.13584905660377","266505","false","15835083858604684","19","1.583508385135805E16","3","19","4.788679245283019","3.6269237508E10","4.524648996186955E14","2.4339422788308168E13","0.0015370567669094324","39502","180975","11","28896","-0.07496836852261562","237609","2.829293790423294E15","0.17867248553790563","0"
"jigsaw_rcf2_31a965a0_29","JIGSAW","29","3","896","190.86206896551724","5535","false","18165080302604160","17","1.816508029504852E16","3","10","4.896551724137931","2.2146378325932E13","4.655381100759716E15","1.0411023153040699E15","0.057313389117682904","569","4135","0","0","-0.159562535053281","5535","0.0","0.0","0"
"atris49462","ATRIS","49462","1414062","15559017","6089977.523775828","301222468281","true","16623734149491","4","1.6623725E13","4","12","8.860984189883142","1.808766E8","1.039679E9","5.0413599804395294E8","3.032629558320731E-5","84522107608","222506017055","7401","79593320984","-0.03572000999068055","221629147297","5.537196718E12","0.33309000948944956","0"
"jigsaw_cf3_12497ba7_32852","JIGSAW","32852","1","1520","100.49863022038232","3301581","false","21124550180732224","11","2.1124550171575388E16","3","20","4.816632168513332","6.52205056E8","1.07712957674435E13","1.341653095002468E12","6.351155807368432E-5","242849","1861857","576","398447","0.09610699885361901","2903134","4.872395445674078E15","0.23065084965597227","0"
"random_cf4_x414b785_100","RANDOM","100","7","249","100.48","10048","false","1539200775006","11","1.5392E12","3","17","5.7","2.05E9","8.395E10","2.8631E10","0.018601221413721412","1831","6107","10","2159","0.07670720299345182","7889","5.516E11","0.35836798336798337","0"
"random_cf3_x21f5def_200","RANDOM","200","3","322","100.505","20101","false","7420650466820","17","7.42065E12","3","17","6.64","1.0E9","1.3925E11","4.6071E10","0.006208485779547614","4702","17253","25","4923","0.01760815871245319","15178","2.1864E12","0.29463726223444037","0"
"jigsaw_cf2_x1e8d2b3_39","JIGSAW","39","14","408","100.46153846153847","3918","false","15728633415755760","19","1.5728633408978978E16","3","10","4.897435897435898","1.26645214092187E14","3.924941568199236E15","9.62113186755473E14","0.06116953467846947","307","1650","1","41","-0.19806403574087864","3877","3.86059678639146E14","0.024545023626703435","0"
"atris3249","ATRIS","3249","1455800","14017901","6125497.531240381","19901741479","true","82216518462201","4","8.22165E13","4","12","8.915974145891044","1.991154E10","9.483351E10","5.061011655124654E10","6.155712849762096E-4","4322958555","11478703451","401","4403354747","0.011235195380559301","15498386732","3.012037338E13","0.366354361715714","0"
"satris21978","SATRIS","21978","1493399","19495898","6709796.186777687","147467900593","true","4435136234281","4","4.435132E12","4","12","8.862043862043862","1.824033E8","9.9710235E8","5.044960702839203E8","1.1374995609689188E-4","8578320486","71468709257","646","8920127012","0.005434956480307429","138547773581","5.02161453E11","0.11322356425919229","0"
"satris7039","SATRIS","7039","1516538","17515533","6755515.043330018","47552070390","true","3248684248681","4","3.24868E12","4","12","8.910356584742152","1.818352E8","9.731604E8","5.076789081900838E8","1.5627236544999315E-4","7432268320","44882731793","552","7171977682","-0.006950264799463888","40380092708","4.1974916085E11","0.12920606549429306","0"
"satris16074","SATRIS","16074","1338268","19020232","6718296.95750902","107989905295","true","5400770100511","4","5.400765E12","4","12","8.857782754759238","1.79334E8","9.8217185E8","5.039904947461739E8","9.331835300113482E-5","10456702316","80631886146","821","11170802166","0.010175959805533437","96819103129","6.3484595995E11","0.11754741410707557","0"
"jigsaw_cf1_504b1421_159","JIGSAW","159","1","1","1.0","159","false","20338629234290312","12","2.0338629224713944E16","3","15","4.377358490566038","2.262654206042E12","1.799731448932195E15","2.3600442939914688E14","0.011603752976251339","36","141","20","20","-0.1523809523809524","139","4.038635353593834E15","0.19856969262640345","0"
"atris6238","ATRIS","6238","1414991","14342158","6124367.734209683","38203805926","true","1055052055051","4","1.05505E12","4","12","8.853158063481885","1.854905E8","9.837978E8","5.073967151090093E8","4.8092196114782174E-4","5336252221","15346316050","503","5595084413","0.025857196959138393","32608721513","3.829030005E11","0.3629240325103076","0"
"satris4555","SATRIS","4555","1385155","17872880","6708917.581339188","30559119583","true","91909519754601","4","9.19095E13","4","12","8.869813391877058","1.821727E10","9.411818E10","5.044430960043908E10","5.488476120579383E-4","2027691263","14831307307","142","1812974878","-0.016769980001127876","28746144705","1.0312979275E13","0.11220797931661036","0"
"atris1660","ATRIS","1660","1516150","14262710","6194020.723493976","10282074401","true","42447513489501","4","4.24475E13","4","12","8.951807228915662","2.141608E10","9.163874E10","5.114153381927711E10","0.0012048185127340153","2464739541","5924280536","205","2226681309","-0.06881208586458737","8055393092","1.518453935E13","0.357725174627481","0"
"jigsaw_rcf1_x3d166d9_70","JIGSAW","70","1","3","2.142857142857143","150","false","16177267975254500","18","1.6177267967868788E16","3","15","4.885714285714286","7.741232402731E12","2.518845629080757E15","3.8367240367172844E14","0.023716761348935845","46","141","12","29","-0.17894736842105263","121","1.568061763244167E15","0.09692994925710842","0"
"satris3754","SATRIS","3754","1502945","17542614","6723838.210175812","25241288641","true","75845267612701","4","7.584525E13","4","12","8.86094832179009","1.930524E10","9.56549E10","5.050951821523708E10","6.659549307997149E-4","1698927217","12241072736","151","2066162718","0.03483498689504288","23175125923","1.1713812565E13","0.1544435882932682","0"
"satris1959","SATRIS","1959","1638914","17040710","6799671.714139868","13320556888","true","33280511656101","4","3.32805E13","4","12","8.948443083205717","1.864239E10","1.0382454E11","5.096552369321082E10","0.0015313929686516373","823081391","5478877474","61","848580283","0.005476806016720901","12471976605","4.81749732E12","0.14475435525307612","0"
"atris2986","ATRIS","2986","1372104","14475894","6027384.845277964","17997771148","true","136413025688401","4","1.36413E14","4","12","8.8231748158071","1.885943E10","9.546691E10","5.025268085733423E10","3.6838630377848317E-4","7360069013","16957598041","693","6914367822","-0.04643916050680373","11083403326","5.006448509E13","0.3670067009009405","0"
"satris2205","SATRIS","2205","1379804","17854853","6743332.043083901","14869047155","true","89061019374801","4","8.9061E13","4","12","8.88888888888889","1.83623E10","9.5507105E10","5.048792082993198E10","5.66891465736203E-4","2350196029","12788623129","153","1938487001","-0.03944167297005887","12930560154","1.1331334695E13","0.12723116397749856","0"
"satris13382","SATRIS","13382","1376544","18707320","6696036.800627708","89606364466","true","6125915583941","4","6.12591E12","4","12","8.848602600508146","1.825935E8","1.00870335E9","5.0355005669182485E8","8.220004157616172E-5","11914761213","84593640910","962","12559227433","0.008867310870596728","77047137033","7.307270558E11","0.11928465416566682","0"
"jigsaw_rcf1_576b224d_3288","JIGSAW","3288","1","3","2.017031630170316","6632","false","15027480977825478","15","1.502748097082636E16","3","20","4.778284671532846","2.0231351164E10","1.68944932176778E14","7.823331977438282E12","5.206016891737298E-4","3226","6410","366","1098","-0.6683417085427136","5534","2.7949316278592475E15","0.18598803307654793","0"
"jigsaw_rcf1_x7c5577e_36","JIGSAW","36","1","3","2.111111111111111","76","false","16646959929869548","16","1.66469599227925E16","3","10","4.416666666666667","1.57236828468736E14","1.248706594124067E15","4.7309052403716175E14","0.028419034239964794","13","75","6","17","0.06451612903225806","59","1.795449937177658E15","0.10785452391937243","0"
"jigsaw_rcf2_x401106d_683","JIGSAW","683","7","924","202.33528550512446","138195","false","17984609026070942","14","1.7984609018213472E16","3","20","4.632503660322108","3.932963580324E12","2.224458336273E14","7.163276924588175E13","0.003983003977086042","9960","73797","22","14101","0.06486833654463713","124094","3.4953594888235625E15","0.19435282053025021","0"
"random_cf1_64ac4991_50","RANDOM","50","1","1","1.0","50","false","33415002150011","20","3.3415E13","3","7","3.7","8.0E10","3.67E12","1.6025E12","0.04795750411491845","7","32","7","7","0.0","43","4.73E12","0.14155319467305102","0"
"jigsaw_cf1_4a53ec61_3293","JIGSAW","3293","1","1","1.0","3293","false","15128148175550306","17","1.5128148168379036E16","3","20","4.714849681141816","1.24416474E10","3.333306017284485E14","1.6340837385558867E13","0.0010801611144789422","1033","2857","191","191","-0.4616228070175438","3102","3.7406833455945115E15","0.2472664402780847","0"
"random_cf3_1b0922a9_2000","RANDOM","2000","1","523","100.475","200950","false","5057266183940","14","5.057266E12","3","21","5.084","2000000.0","2.4612E10","3.5225605E9","6.965345504863694E-4","36092","158691","298","58450","0.18236690348208387","142500","2.1347185E12","0.4221091989228963","0"
"atris7260","ATRIS","7260","1406509","14545192","6132396.47107438","44521198380","true","2943433943431","4","2.94343E12","4","12","8.881818181818181","1.89633E8","9.640494E8","5.067896553168044E8","1.721765611265783E-4","15596029304","38140918490","1526","15520200477","-0.0033634597346829474","29000997903","1.1092967086E12","0.3768721215045033","0"
"random_rcf1_340f4443_500","RANDOM","500","1","3","2.028","1014","false","39701950502542","11","3.970195E13","3","20","5.216","3.05E9","3.8465E11","9.89775E10","0.002493013567343669","337","967","131","349","0.01904761904761905","665","1.030445E13","0.25954518606768684","0"
"random_rcf1_x1c1c14b_500","RANDOM","500","1","3","2.098","1049","false","50280650585972","16","5.028065E13","3","17","6.888","5.5E8","5.538E11","1.057829E11","0.002103849095029599","449","1039","135","391","-0.0983050847457627","658","1.247175E13","0.2480427361221464","0"
"jigsaw_rcf4_x11655bb_6573","JIGSAW","6573","1","7818","202.81089304731478","1333076","false","12710697351410286","20","1.2710697345275356E16","3","20","4.785029666818804","2.0595736648E10","7.5214868253851E13","3.600184430415857E12","2.8324051250847124E-4","140188","939451","67","177184","0.04628764249064451","1155892","2.3910394922238055E15","0.18811237710042475","0"
"jigsaw_cf2_x53e7313_32896","JIGSAW","32896","1","865","100.49823686770428","3305990","false","14402268724833150","19","1.4402268717916336E16","3","20","4.807392996108949","3.50038272E9","7.998343882342E12","9.255786165330013E11","6.426616768937154E-5","93260","1571019","579","409777","0.21418715771651534","2896213","3.790172281149182E15","0.2631649468138468","0"
"random_cf1_x15dff42_50","RANDOM","50","1","1","1.0","50","false","56235000770454","14","5.6235E13","3","14","5.28","2.0E10","4.18E12","1.625E12","0.028896594647461544","14","42","14","14","0.0","36","1.169E13","0.2078776562638926","0"
"jigsaw_cf4_273db689_28","JIGSAW","28","27","227","100.46428571428571","2813","false","20142359673860468","15","2.0142359666003804E16","3","12","4.428571428571429","3.54932896112448E14","3.082839619743706E15","1.3562636463062352E15","0.067333900734348","215","1500","1","149","-0.05136186770428016","2664","2.0254811072929665E15","0.10055828318424706","0"
"atris2812","ATRIS","2812","1543709","13789644","6113940.475462304","17192400617","true","94402520087001","4","9.44025E13","4","12","8.861308677098151","1.884563E10","9.813143E10","5.0356885492532005E10","5.334274568208682E-4","4933037321","12678503989","509","5310051455","0.04867545754959022","11882349162","3.741260211E13","0.39630944212282515","0"
