instance,type,num items,min i. value,max i. value,avg i. value,sum i. value,c. is rect,num grid points,num sides c.,area c.,min i. sides,max i. sides,avg i. sides,min i. area,max i. area,avg i. area,avg i-c area ratio,lower bound,upper bound,num i. packed,total score,improvement,loss,coverage,utilization,ms
jigsaw_rcf3_27e14196_6595,JIGSAW,6595,1,3834,200.5470811,1322608,FALSE,1.94E+16,16,1.94E+16,3,20,4.79787718,5.21E+10,7.13E+13,1.01E+13,5.23E-04,93119,0,1779,77324,0.169621667,1245284,3.39E+15,0.174846504,0
jigsaw_cf4_x252babb_6578,JIGSAW,6578,1,3318,100.499848,661088,FALSE,2.38E+16,12,2.38E+16,3,20,4.781848586,1.31E+10,2.12E+14,1.11E+13,4.68E-04,24614,0,1369,16988,0.309823678,644100,1.91E+15,0.080231285,0
jigsaw_cf3_xcd14250_28,JIGSAW,28,6,379,100.3571429,2810,FALSE,1.49E+16,15,1.49E+16,3,11,5.178571429,5.71E+13,4.37E+15,1.06E+15,0.07090952,125,0,7,232,-0.856,2578,2.13E+15,0.143272172,0
jigsaw_rcf4_6de1b3b7_1363,JIGSAW,1363,3,2268,198.651504,270762,FALSE,1.42E+16,13,1.42E+16,3,20,4.729273661,5.65E+11,1.72E+14,2.18E+13,0.001539768,19285,0,282,11138,0.422452683,259624,1.24E+15,0.087792328,0
jigsaw_rcf4_x296c58c_70,JIGSAW,70,4,2532,229.7857143,16085,FALSE,1.92E+16,15,1.92E+16,3,14,4.257142857,1.15E+13,3.90E+15,3.77E+14,0.019673546,1993,0,10,1544,0.22528851,14541,2.55E+15,0.133143357,0
jigsaw_cf2_xf42cb20_670,JIGSAW,670,8,713,100.4940299,67331,FALSE,1.74E+16,20,1.74E+16,3,20,4.713432836,5.93E+12,5.65E+14,7.94E+13,0.004552694,3183,0,145,3592,-0.12849513,63739,2.80E+15,0.16041911,0
jigsaw_rcf1_2197ecdd_6585,JIGSAW,6585,1,3,1.991040243,13111,FALSE,1.59E+16,11,1.59E+16,3,20,4.785573273,2.71E+10,6.23E+13,7.05E+12,4.43E-04,2785,0,1230,2453,0.119210054,10658,1.66E+15,0.104404071,0
jigsaw_rcf3_x438c9fe_328,JIGSAW,328,2,4929,193.8993902,63599,FALSE,1.36E+16,14,1.36E+16,3,20,4.853658537,9.98E+11,6.89E+14,4.96E+13,0.003661865,13662,0,126,13625,0.002708242,49974,3.33E+15,0.245395297,0
jigsaw_rcf1_x7c5577e_36,JIGSAW,36,1,3,2.111111111,76,FALSE,1.66E+16,16,1.66E+16,3,10,4.416666667,1.57E+14,1.25E+15,4.73E+14,0.028419034,13,0,8,19,-0.461538462,57,2.90E+15,0.173987478,0
jigsaw_rcf2_x79af493_139,JIGSAW,139,5,2816,183.7553957,25542,FALSE,1.94E+16,19,1.94E+16,3,19,4.741007194,6.38E+12,2.75E+15,1.95E+14,0.010068689,2483,0,46,2189,0.118405155,23353,2.06E+15,0.106039731,0
