instance,type,num items,min i. value,max i. value,avg i. value,sum i. value,c. is rect,num grid points,num sides c.,area c.,min i. sides,max i. sides,avg i. sides,min i. area,max i. area,avg i. area,avg i-c area ratio,lower bound,upper bound,num i. packed,total score,improvement,loss,coverage,utilization,ms
atris2890,ATRIS,2890,1445459,14263176,6107580.628,17650908015,TRUE,7.29143E+13,4,7.29E+13,4,12,8.903806228,1.79E+10,9.71E+10,5.05E+10,6.92E-04,4205975997,0,537,4240478274,-0.008203156,13410429741,3.34E+13,0.458303475,0
atris15979,ATRIS,15979,1366945,15049268,6098640.707,97450179857,TRUE,3.2318E+12,4,3.23E+12,4,12,8.848864134,1.75E+08,9.91E+08,5.06E+08,1.56E-04,18468128588,0,2294,19016539012,-0.029694965,78433640845,1.50E+12,0.464706493,0
atris6238,ATRIS,6238,1414991,14342158,6124367.734,38203805926,TRUE,1.05505E+12,4,1.06E+12,4,12,8.853158063,1.85E+08,9.84E+08,5.07E+08,4.81E-04,5336252221,0,665,5868881907,-0.099813439,32334924019,4.57E+11,0.433625886,0
atris41643,ATRIS,41643,1371988,15131866,6119066.597,2.54816E+11,TRUE,1.05318E+13,4,1.05E+13,4,12,8.88816848,1.69E+08,1.00E+09,5.06E+08,4.80E-05,53621126937,0,7392,59831163938,-0.11581325,1.94985E+11,4.73E+12,0.448700202,0
atris11997,ATRIS,11997,1452454,14805843,6081405.566,72958622576,TRUE,2.41814E+12,4,2.42E+12,4,12,8.883554222,1.85E+08,9.79E+08,5.04E+08,2.08E-04,13672447839,0,1594,13485121661,0.013700998,59473500915,1.06E+12,0.437597459,0
atris2812,ATRIS,2812,1543709,13789644,6113940.475,17192400617,TRUE,9.44025E+13,4,9.44E+13,4,12,8.861308677,1.88E+10,9.81E+10,5.04E+10,5.33E-04,4933037321,0,749,5515066669,-0.117986001,11677333948,4.43E+13,0.469180783,0
atris11358,ATRIS,11358,1394952,15143636,6110451.572,69402508958,TRUE,3.28365E+12,4,3.28E+12,4,12,8.889064976,1.76E+08,1.00E+09,5.06E+08,1.54E-04,17133154853,0,2418,19073828549,-0.113270073,50328680409,1.51E+12,0.459333052,0
jigsaw_cf2_x1e8d2b3_39,JIGSAW,39,14,408,100.4615385,3918,FALSE,1.57286E+16,19,1.57E+16,3,10,4.897435897,1.27E+14,3.92E+15,9.62E+14,0.061169535,307,0,2,116,0.622149837,3802,1.11E+15,0.070378197,0
jigsaw_rcf4_37b8d52e_1338,JIGSAW,1338,11,1494,196.5866966,263033,FALSE,2.19831E+16,15,2.20E+16,3,20,4.761584454,2.11E+12,7.45E+13,2.27E+13,0.001033016,15793,0,35,9898,0.373266637,253135,1.03E+15,0.047077639,0
jigsaw_cf2_x38b54e9_31,JIGSAW,31,6,433,100.4516129,3114,FALSE,1.57466E+16,15,1.57E+16,3,10,4.516129032,5.88E+13,4.48E+15,1.04E+15,0.065729668,166,0,0,0,1,3114,0,0,0
jigsaw_cf1_1ae14c9d_1379,JIGSAW,1379,1,1,1,1379,FALSE,2.552E+16,11,2.55E+16,3,20,4.707759246,2.78E+10,1.50E+15,7.58E+13,0.002968483,323,0,6,6,0.981424149,1373,3.54E+15,0.138707693,0
jigsaw_rcf1_6d3a7c3b_1325,JIGSAW,1325,1,3,1.995471698,2644,FALSE,1.62346E+16,13,1.62E+16,3,19,4.773584906,1.45E+11,1.24E+14,1.70E+13,0.00104932,811,0,65,127,0.843403206,2517,3.19E+15,0.1962234,0
