instance,type,num items,min i. value,max i. value,avg i. value,sum i. value,c. is rect,num grid points,num sides c.,area c.,min i. sides,max i. sides,avg i. sides,min i. area,max i. area,avg i. area,avg i-c area ratio,lower bound,upper bound,num i. packed,total score,improvement,loss,coverage,utilization,ms
jigsaw_cf1_26916b6b_6598,JIGSAW,6598,1,1,1,6598,FALSE,1.47E+16,15,1.47E+16,3,20,4.820703243,3.26E+10,9.41E+13,4.94E+12,3.37E-04,2584,0,418,418,0.838235294,6180,2.13E+15,0.145195842,0
jigsaw_rcf1_x200a98a_3349,JIGSAW,3349,1,3,1.995222454,6682,FALSE,3.01E+16,11,3.01E+16,3,20,4.776052553,1.97E+12,4.44E+13,1.35E+13,4.48E-04,951,0,332,332,0.650893796,6350,4.77E+15,0.158218243,0
jigsaw_rcf2_31a965a0_29,JIGSAW,29,3,896,190.862069,5535,FALSE,1.82E+16,17,1.82E+16,3,10,4.896551724,2.21E+13,4.66E+15,1.04E+15,0.057313389,569,0,6,566,0.005272408,4969,2.30E+15,0.126872984,0
jigsaw_cf2_x53e7313_32896,JIGSAW,32896,1,865,100.4982369,3305990,FALSE,1.44E+16,19,1.44E+16,3,20,4.807392996,3.50E+09,8.00E+12,9.26E+11,6.43E-05,93260,0,6893,88246,0.053763671,3217744,7.85E+14,0.054539468,0
jigsaw_cf1_4fd4c46e_6548,JIGSAW,6548,1,1,1,6548,FALSE,1.44E+16,17,1.44E+16,3,20,4.76038485,3.34E+10,5.61E+13,6.53E+12,4.53E-04,1226,0,300,300,0.755301794,6248,2.27E+15,0.157058011,0
jigsaw_cf2_5db5d75a_34,JIGSAW,34,26,246,100.4411765,3415,FALSE,2.33E+16,12,2.33E+16,3,10,4.470588235,3.82E+14,3.64E+15,1.48E+15,0.063591132,298,0,4,179,0.399328859,3236,2.64E+15,0.113173858,0
jigsaw_rcf2_x401106d_683,JIGSAW,683,7,924,202.3352855,138195,FALSE,1.80E+16,14,1.80E+16,3,20,4.63250366,3.93E+12,2.22E+14,7.16E+13,0.003983004,9960,0,41,1890,0.810240964,136305,1.28E+15,0.071139228,0
jigsaw_rcf3_x699083b_71,JIGSAW,71,5,2016,199.3943662,14157,FALSE,1.76E+16,15,1.76E+16,3,17,4.577464789,2.15E+13,4.27E+15,6.31E+14,0.035886356,489,0,22,748,-0.529652352,13409,2.48E+15,0.140983179,0
jigsaw_cf1_7b534d0f_30,JIGSAW,30,1,1,1,30,FALSE,2.12E+16,11,2.12E+16,3,15,5.033333333,4.55E+14,4.10E+15,1.27E+15,0.059948379,3,0,1,1,0.666666667,29,4.65E+14,0.021907124,0
jigsaw_rcf4_45bf920f_31,JIGSAW,31,32,717,227.8064516,7062,FALSE,1.42E+16,19,1.42E+16,3,10,4.612903226,3.54E+14,3.44E+15,1.41E+15,0.098942313,213,0,3,250,-0.17370892,6812,2.38E+15,0.167308967,0
jigsaw_rcf4_x6f71c05_3333,JIGSAW,3333,2,3252,198.2976298,660926,FALSE,2.45E+16,18,2.45E+16,3,20,4.825082508,3.13E+11,1.63E+14,1.92E+13,7.85E-04,47322,0,592,12855,0.72835045,648071,1.85E+15,0.075633036,0
