instance,type,num items,min i. value,max i. value,avg i. value,sum i. value,c. is rect,num grid points,num sides c.,area c.,min i. sides,max i. sides,avg i. sides,min i. area,max i. area,avg i. area,avg i-c area ratio,lower bound,upper bound,num i. packed,total score,improvement,loss,coverage,utilization,ms
jigsaw_rcf4_x11655bb_6573,JIGSAW,6573,1,7818,202.810893,1333076,FALSE,1.27E+16,20,1.27E+16,3,20,4.785029667,2.06E+10,7.52E+13,3.60E+12,2.83E-04,140188,0,725,140188,0,1192888,1.45E+15,0.114329202,0
jigsaw_cf1_504b1421_159,JIGSAW,159,1,1,1,159,FALSE,2.03E+16,12,2.03E+16,3,15,4.377358491,2.26E+12,1.80E+15,2.36E+14,0.011603753,36,0,36,36,0,123,1.51E+15,0.074368071,0
jigsaw_rcf1_x25cf0d3_6582,JIGSAW,6582,1,3,2.004709815,13195,FALSE,2.03E+16,15,2.03E+16,3,20,4.829079307,1.27E+09,1.42E+14,6.23E+12,3.07E-04,5245,0,2599,5245,0,7950,1.37E+15,0.067379724,0
jigsaw_cf1_x151a4e0_343,JIGSAW,343,1,1,1,343,FALSE,2.38E+16,11,2.38E+16,3,16,4.623906706,1.18E+13,2.65E+14,9.38E+13,0.0039394,23,0,23,23,0,320,8.26E+14,0.034677555,0
jigsaw_cf4_273db689_28,JIGSAW,28,27,227,100.4642857,2813,FALSE,2.01E+16,15,2.01E+16,3,12,4.428571429,3.55E+14,3.08E+15,1.36E+15,0.067333901,215,0,3,215,0,2598,2.89E+15,0.143592525,0
jigsaw_rcf3_27e14196_6595,JIGSAW,6595,1,3834,200.5470811,1322608,FALSE,1.94E+16,16,1.94E+16,3,20,4.79787718,5.21E+10,7.13E+13,1.01E+13,5.23E-04,93119,0,655,93119,0,1229489,2.29E+15,0.117881049,0
jigsaw_cf4_x252babb_6578,JIGSAW,6578,1,3318,100.499848,661088,FALSE,2.38E+16,12,2.38E+16,3,20,4.781848586,1.31E+10,2.12E+14,1.11E+13,4.68E-04,24614,0,57,24614,0,636474,1.63E+15,0.068640816,0
jigsaw_cf3_xcd14250_28,JIGSAW,28,6,379,100.3571429,2810,FALSE,1.49E+16,15,1.49E+16,3,11,5.178571429,5.71E+13,4.37E+15,1.06E+15,0.07090952,125,0,7,125,0,2685,1.24E+15,0.083648204,0
jigsaw_rcf4_6de1b3b7_1363,JIGSAW,1363,3,2268,198.651504,270762,FALSE,1.42E+16,13,1.42E+16,3,20,4.729273661,5.65E+11,1.72E+14,2.18E+13,0.001539768,19285,0,189,19285,0,251477,1.38E+15,0.097318975,0
jigsaw_rcf4_x296c58c_70,JIGSAW,70,4,2532,229.7857143,16085,FALSE,1.92E+16,15,1.92E+16,3,14,4.257142857,1.15E+13,3.90E+15,3.77E+14,0.019673546,1993,0,7,1993,0,14092,2.51E+15,0.131118167,0
