instance,type,num items,min i. value,max i. value,avg i. value,sum i. value,c. is rect,num grid points,num sides c.,area c.,min i. sides,max i. sides,avg i. sides,min i. area,max i. area,avg i. area,avg i-c area ratio,lower bound,upper bound,num i. packed,total score,improvement,loss,coverage,utilization,ms
random_cf4_x72dca06_50,RANDOM,50,3,314,100.54,5027,FALSE,5.42E+13,13,5.42E+13,3,14,4.86,5.00E+10,5.93E+12,2.02E+12,0.037315387,111,0,3,338,-2.045045045,4689,7.50E+12,0.138194893,0
random_cf1_x6dad719_500,RANDOM,500,1,1,1,500,FALSE,2.30E+13,14,2.30E+13,3,20,6.136,1.00E+08,6.81E+11,1.06E+11,0.004613393,85,0,37,37,0.564705882,463,8.48E+12,0.368725151,0
random_cf1_6de164e1_200,RANDOM,200,1,1,1,200,FALSE,5.43E+12,11,5.43E+12,3,19,4.445,4.50E+08,1.69E+11,4.22E+10,0.007777174,40,0,20,20,0.5,180,1.61E+12,0.296039057,0
random_cf1_720892de_5000,RANDOM,5000,1,1,1,5000,FALSE,3.36E+13,6,3.36E+13,3,21,6.1112,2.15E+07,5.60E+10,8.11E+09,2.42E-04,1677,0,824,824,0.508646392,4176,1.20E+13,0.358088387,0
random_rcf1_5005b6d4_100,RANDOM,100,1,3,2.23,223,FALSE,1.85E+12,18,1.85E+12,3,19,6.57,4.50E+08,8.44E+10,2.45E+10,0.013211002,55,0,6,7,0.872727273,216,2.13E+11,0.114817312,0
random_rcf1_x7dc2687_200,RANDOM,200,1,3,1.955,391,FALSE,6.52E+12,20,6.52E+12,3,13,4.18,6.00E+08,1.45E+11,4.30E+10,0.006594202,123,0,29,35,0.715447154,356,1.82E+12,0.278657611,0
random_cf1_64ac4991_50,RANDOM,50,1,1,1,50,FALSE,3.34E+13,20,3.34E+13,3,7,3.7,8.00E+10,3.67E+12,1.60E+12,0.047957504,7,0,3,3,0.571428571,47,5.51E+12,0.164746371,0
random_rcf2_x4db924e_5000,RANDOM,5000,1,1722,208.4282,1042141,FALSE,1.04E+13,13,1.04E+13,3,19,5.6534,1.10E+07,4.58E+10,7.99E+09,7.67E-04,96128,0,295,49891,0.480994091,992250,3.98E+12,0.38199604,0
random_rcf2_x2871624_50,RANDOM,50,4,630,190.3,9515,FALSE,5.52E+13,9,5.52E+13,3,12,5.24,3.50E+10,4.98E+12,2.24E+12,0.040485463,1307,0,7,752,0.424636572,8763,1.68E+13,0.303595689,0
random_rcf2_x25afb10_2000,RANDOM,2000,1,1203,201.4495,402899,FALSE,4.22E+12,19,4.22E+12,3,20,6.3885,1500000,1.76E+10,3.31E+09,7.86E-04,110568,0,324,34657,0.68655488,368242,1.14E+12,0.270397503,0
random_cf3_x6a9d8c0_2000,RANDOM,2000,1,453,100.5045,201009,FALSE,3.26E+12,9,3.26E+12,3,20,6.0825,1.20E+07,1.81E+10,3.30E+09,0.001013141,34014,0,259,28865,0.151378844,172144,1.24E+12,0.37941982,0
random_cf3_1b0922a9_2000,RANDOM,2000,1,523,100.475,200950,FALSE,5.06E+12,14,5.06E+12,3,21,5.084,2000000,2.46E+10,3.52E+09,6.97E-04,36092,0,434,42506,-0.177712512,158444,1.80E+12,0.356106738,0
random_cf4_2fb3bbda_10000,RANDOM,10000,1,719,100.5041,1005041,FALSE,3.54E+13,12,3.54E+13,3,20,4.2407,3500000,9.77E+10,1.51E+10,4.25E-04,62228,0,571,98008,-0.574982323,907033,1.51E+13,0.425189236,0
random_cf3_1ec21f4b_100,RANDOM,100,3,228,100.55,10055,FALSE,3.16E+12,8,3.16E+12,3,17,7.63,8.00E+08,1.08E+11,3.28E+10,0.010389592,2514,0,23,2247,0.106205251,7808,8.87E+11,0.28079122,0
random_cf3_512f73fe_500,RANDOM,500,2,432,100.546,50273,FALSE,2.84E+13,20,2.84E+13,3,21,7.138,1.20E+09,4.10E+11,1.04E+11,0.003666363,7390,0,67,7671,-0.038024357,42602,1.04E+13,0.368342658,0
random_cf1_x1869fdd_100,RANDOM,100,1,1,1,100,FALSE,1.96E+12,18,1.96E+12,3,18,5.38,1.00E+09,1.38E+11,3.19E+10,0.016305115,26,0,10,10,0.615384615,90,5.41E+11,0.276777494,0
random_cf1_x51ab828_2000,RANDOM,2000,1,1,1,2000,FALSE,1.69E+12,6,1.69E+12,3,20,4.2555,6000000,1.81E+10,3.51E+09,0.00207669,310,0,67,67,0.783870968,1933,7.13E+11,0.421945595,0
random_cf4_x414b785_100,RANDOM,100,7,249,100.48,10048,FALSE,1.54E+12,11,1.54E+12,3,17,5.7,2.05E+09,8.40E+10,2.86E+10,0.018601221,1831,0,17,1080,0.410158383,8968,3.63E+11,0.235869283,0
random_rcf4_6e323d40_100,RANDOM,100,6,744,196.78,19678,FALSE,1.52E+12,18,1.52E+12,3,19,5.78,6.50E+08,8.38E+10,2.83E+10,0.018565383,3069,0,17,1948,0.365265559,17730,3.68E+11,0.241585198,0
random_rcf3_x3d52d59_2000,RANDOM,2000,2,1731,207.9935,415987,FALSE,1.48E+12,12,1.48E+12,3,15,4.4625,4000000,2.28E+10,3.57E+09,0.002406432,27169,0,125,13472,0.504140749,402515,5.42E+11,0.365551921,0
random_rcf4_x540254f_50,RANDOM,50,5,978,196.9,9845,FALSE,6.40E+13,15,6.40E+13,3,14,4.8,8.00E+10,4.29E+12,1.55E+12,0.024182301,1545,0,5,369,0.761165049,9476,6.15E+12,0.096153846,0
random_cf1_327d5170_10000,RANDOM,10000,1,1,1,10000,FALSE,8.37E+13,9,8.37E+13,3,22,4.6013,7000000,8.42E+10,1.55E+10,1.85E-04,3045,0,999,999,0.671921182,9001,4.05E+13,0.484566141,0
random_cf3_x570e994_10000,RANDOM,10000,1,531,100.4939,1004939,FALSE,5.50E+13,18,5.50E+13,3,22,6.9877,8000000,8.64E+10,1.53E+10,2.79E-04,120311,0,1048,104155,0.134285311,900784,2.24E+13,0.406343671,0
random_cf1_27383a82_5000,RANDOM,5000,1,1,1,5000,FALSE,1.10E+13,10,1.10E+13,3,20,7.1204,4000000,5.63E+10,8.57E+09,7.80E-04,773,0,154,154,0.800776197,4846,4.08E+12,0.371780803,0
random_cf2_74ae2d30_50,RANDOM,50,2,249,100.56,5028,FALSE,6.25E+13,15,6.25E+13,3,19,6.38,3.50E+10,5.42E+12,2.19E+12,0.034944826,566,0,6,553,0.022968198,4475,1.21E+13,0.192867424,0
random_rcf1_78877e61_200,RANDOM,200,1,3,2.135,427,FALSE,4.44E+12,13,4.44E+12,3,17,5.2,3.00E+08,1.50E+11,4.60E+10,0.010360519,93,0,15,25,0.731182796,402,1.36E+12,0.306485957,0
random_cf2_x7e61ca2_5000,RANDOM,5000,1,659,100.4872,502436,FALSE,1.24E+13,9,1.24E+13,3,18,4.6262,2500000,5.22E+10,7.93E+09,6.40E-04,22881,0,412,55792,-1.438354967,446644,4.42E+12,0.356988209,0
random_cf2_6d9eb964_10000,RANDOM,10000,1,458,100.4932,1004932,FALSE,5.39E+13,17,5.39E+13,3,22,5.4621,2000000,6.92E+10,1.51E+10,2.80E-04,64302,0,793,139264,-1.165780225,865668,2.10E+13,0.39045805,0
random_rcf1_x831dfdb_10000,RANDOM,10000,1,3,1.9543,19543,FALSE,4.38E+13,14,4.38E+13,3,20,4.1293,4000000,1.27E+11,1.51E+10,3.45E-04,4533,0,509,535,0.881976616,19008,2.15E+13,0.490834309,0
random_rcf3_75bcfc60_10000,RANDOM,10000,1,1200,201.8278,2018278,FALSE,4.87E+13,19,4.87E+13,3,21,6.6231,1.20E+07,7.87E+10,1.58E+10,3.25E-04,296210,0,932,103305,0.65124405,1914973,1.95E+13,0.401251629,0
random_cf1_x53b606b_1000,RANDOM,1000,1,1,1,1000,FALSE,1.41E+12,8,1.41E+12,3,18,4.981,3000000,1.17E+10,2.01E+09,0.001423323,271,0,146,146,0.461254613,854,5.54E+11,0.39198442,0
random_cf3_327b5d4c_5000,RANDOM,5000,1,608,100.4844,502422,FALSE,1.56E+13,14,1.56E+13,3,20,5.2324,9500000,5.92E+10,7.65E+09,4.91E-04,72398,0,575,63877,0.117696621,438545,6.49E+12,0.416357685,0
random_rcf1_x1c1c14b_500,RANDOM,500,1,3,2.098,1049,FALSE,5.03E+13,16,5.03E+13,3,17,6.888,5.50E+08,5.54E+11,1.06E+11,0.002103849,449,0,79,119,0.734966592,930,1.41E+13,0.281383594,0
random_cf3_x21f5def_200,RANDOM,200,3,322,100.505,20101,FALSE,7.42E+12,17,7.42E+12,3,17,6.64,1.00E+09,1.39E+11,4.61E+10,0.006208486,4702,0,47,3529,0.249468311,16572,1.99E+12,0.268157102,0
random_rcf1_477eb796_50,RANDOM,50,1,3,1.98,99,FALSE,6.39E+13,9,6.39E+13,3,17,6.62,1.85E+11,5.76E+12,1.67E+12,0.026185744,27,0,5,8,0.703703704,91,9.93E+12,0.155308661,0
random_rcf3_x7651267_1000,RANDOM,1000,1,1278,192.925,192925,FALSE,9.20E+11,5,9.20E+11,3,19,5.586,5000000,8.32E+09,1.81E+09,0.001973484,38744,0,168,12949,0.665780508,179976,2.63E+11,0.285684302,0
random_rcf1_x6e7ed44_5000,RANDOM,5000,1,3,1.984,9920,FALSE,3.45E+13,10,3.45E+13,3,19,5.4514,2000000,4.30E+10,8.53E+09,2.47E-04,3933,0,1022,1309,0.667175184,8611,1.41E+13,0.409681717,0
random_rcf2_x58d9352_100,RANDOM,100,2,1089,215.23,21523,FALSE,1.45E+12,11,1.45E+12,3,22,7.41,1.00E+08,1.10E+11,3.03E+10,0.020895255,2643,0,8,633,0.760499432,20890,1.91E+11,0.131665229,0
random_rcf1_x7effebe_1000,RANDOM,1000,1,3,2.071,2071,FALSE,8.28E+13,17,8.28E+13,3,19,5.699,6.00E+08,9.99E+11,1.91E+11,0.002311043,529,0,80,85,0.839319471,1986,3.33E+13,0.402502579,0
random_cf1_x665a736_100,RANDOM,100,1,1,1,100,FALSE,1.24E+12,12,1.24E+12,3,18,6.72,2.20E+09,7.56E+10,2.35E+10,0.018954628,12,0,6,6,0.5,94,2.50E+11,0.201613228,0
random_cf1_x15dff42_50,RANDOM,50,1,1,1,50,FALSE,5.62E+13,14,5.62E+13,3,14,5.28,2.00E+10,4.18E+12,1.63E+12,0.028896595,14,0,5,5,0.642857143,45,1.09E+13,0.193562728,0
random_rcf1_x57ba9ab_1000,RANDOM,1000,1,3,2.141,2141,FALSE,5.78E+13,17,5.78E+13,3,20,6.449,9.00E+08,6.83E+11,1.62E+11,0.002796419,472,0,42,49,0.896186441,2092,1.45E+13,0.251454148,0
random_cf1_1943fa88_50000,RANDOM,50000,1,1,1,50000,FALSE,2.19E+13,13,2.19E+13,3,22,6.47194,160000,5.72E+09,7.47E+08,3.41E-05,15805,0,5064,5064,0.679595065,44936,9.52E+12,0.435144287,0
random_cf3_x4b49fe2_10000,RANDOM,10000,1,515,100.4949,1004949,FALSE,8.75E+13,18,8.75E+13,3,20,6.1291,1500000,7.80E+10,1.56E+10,1.79E-04,196731,0,1706,165955,0.156436962,838994,3.56E+13,0.407474635,0
random_cf3_6b0e5702_50000,RANDOM,50000,1,727,100.49354,5024677,FALSE,1.19E+13,7,1.19E+13,3,22,5.11792,1085000,5.98E+09,7.84E+08,6.61E-05,525944,0,4536,536972,-0.020968012,4487705,5.69E+12,0.479435731,0
random_rcf2_x4022b68_500,RANDOM,500,3,1275,210.306,105153,FALSE,2.11E+13,18,2.11E+13,3,17,6.044,6.00E+08,5.59E+11,1.03E+11,0.004862897,15553,0,42,5693,0.633961294,99460,5.82E+12,0.276216787,0
satris16074,SATRIS,16074,1338268,19020232,6718296.958,1.08E+11,TRUE,5.40E+12,4,5.40E+12,4,12,8.857782755,1.79E+08,9.82E+08,5.04E+08,9.33E-05,10456702316,0,3273,10759012395,-0.028910652,97230892900,1.22E+12,0.22630199,0
satris3754,SATRIS,3754,1502945,17542614,6723838.21,25241288641,TRUE,7.58E+13,4,7.58E+13,4,12,8.860948322,1.93E+10,9.57E+10,5.05E+10,6.66E-04,1698927217,0,508,1572764770,0.074260066,23668523871,1.90E+13,0.249851012,0
satris16183,SATRIS,16183,1411560,19113416,6688769.09,1.08E+11,TRUE,7.41E+12,4,7.41E+12,4,12,8.860038312,1.84E+08,9.87E+08,5.04E+08,6.80E-05,14983924714,0,4383,15780519646,-0.053163303,92463830532,1.69E+12,0.22865125,0
satris1685,SATRIS,1685,1500261,16498141,6755472.797,11382971663,TRUE,4.25E+13,4,4.25E+13,4,12,8.847477745,1.91E+10,9.33E+10,5.05E+10,0.001186941,1037209616,0,347,1175197027,-0.13303715,10207774636,1.31E+13,0.307503249,0
satris3794,SATRIS,3794,1431896,19079891,6703290.033,25432282384,TRUE,1.09E+14,4,1.09E+14,4,12,8.854507116,1.96E+10,9.79E+10,5.05E+10,4.61E-04,2188388901,0,730,2352723826,-0.075094022,23079558558,2.72E+13,0.248497573,0
satris37349,SATRIS,37349,1333885,18639828,6701365.405,2.50E+11,TRUE,6.28E+12,4,6.28E+12,4,12,8.846983855,1.79E+08,1.01E+09,5.05E+08,8.03E-05,10297937437,0,3929,11736106231,-0.139656004,2.39E+11,1.47E+12,0.233216244,0
satris15666,SATRIS,15666,1476068,18107317,6717230.592,1.05E+11,TRUE,3.17E+12,4,3.17E+12,4,12,8.856121537,1.88E+08,9.92E+08,5.05E+08,1.60E-04,5950844067,0,2089,6388664053,-0.073572754,98843470407,7.75E+11,0.244754391,0
satris1786,SATRIS,1786,1497537,17008071,6905370.396,12332991528,TRUE,3.66E+13,4,3.66E+13,4,12,9.0537514,2.11E+10,9.31E+10,5.12E+10,0.00139977,1053528133,0,277,868535564,0.175593383,11464455964,1.02E+13,0.278780236,0
satris7039,SATRIS,7039,1516538,17515533,6755515.043,47552070390,TRUE,3.25E+12,4,3.25E+12,4,12,8.910356585,1.82E+08,9.73E+08,5.08E+08,1.56E-04,7432268320,0,2072,7822329716,-0.052482147,39729740674,8.21E+11,0.252829771,0
satris1811,SATRIS,1811,1436047,17543314,6724767.19,12178553381,TRUE,8.33E+13,4,8.33E+13,4,12,8.869133076,1.98E+10,9.39E+10,5.06E+10,6.07E-04,1995613934,0,556,2068896474,-0.036721802,10109656907,2.17E+13,0.260131503,0
satris13382,SATRIS,13382,1376544,18707320,6696036.801,89606364466,TRUE,6.13E+12,4,6.13E+12,4,12,8.848602601,1.83E+08,1.01E+09,5.04E+08,8.22E-05,11914761213,0,3811,14086054396,-0.18223556,75520310070,1.49E+12,0.243769659,0
satris3576,SATRIS,3576,1515564,17675143,6750238.308,24138852190,TRUE,1.64E+14,4,1.64E+14,4,12,8.855704698,2.06E+10,9.69E+10,5.05E+10,3.08E-04,3399779464,0,1039,3862947932,-0.136234857,20275904258,4.08E+13,0.248533456,0
satris2205,SATRIS,2205,1379804,17854853,6743332.043,14869047155,TRUE,8.91E+13,4,8.91E+13,4,12,8.888888889,1.84E+10,9.55E+10,5.05E+10,5.67E-04,2350196029,0,616,2247661970,0.043627875,12621385185,2.38E+13,0.267097929,0
satris2885,SATRIS,2885,1580599,17593381,6713700.009,19369024525,TRUE,1.17E+14,4,1.17E+14,4,12,8.886655113,2.02E+10,9.58E+10,5.05E+10,4.33E-04,2387037986,0,779,2768104164,-0.159639763,16600920361,3.00E+13,0.257403814,0
satris24015,SATRIS,24015,1402869,18363907,6675653.8,1.60E+11,TRUE,6.89E+12,4,6.89E+12,4,12,8.823068915,1.78E+08,1.01E+09,5.02E+08,7.29E-05,13454474581,0,4199,13426532059,0.00207682,1.47E+11,1.56E+12,0.227135161,0
satris38870,SATRIS,38870,1434996,18907380,6704276.613,2.61E+11,TRUE,1.57E+13,4,1.57E+13,4,12,8.844404425,1.83E+08,9.95E+08,5.04E+08,3.22E-05,30315823337,0,9295,32225102549,-0.062979626,2.28E+11,3.54E+12,0.225983936,0
satris3582,SATRIS,3582,1417436,17396667,6742151.555,24150386869,TRUE,1.21E+14,4,1.21E+14,4,12,8.892238973,2.04E+10,9.87E+10,5.06E+10,4.19E-04,2500371658,0,828,2815027209,-0.125843512,21335359660,3.09E+13,0.255753025,0
satris7107,SATRIS,7107,1560343,18622489,6701520.251,47627704425,TRUE,1.19E+12,4,1.19E+12,4,12,8.853806107,1.91E+08,9.54E+08,5.04E+08,4.22E-04,2704768478,0,869,2630127072,0.027596227,44997577353,3.23E+11,0.27020283,0
satris1959,SATRIS,1959,1638914,17040710,6799671.714,13320556888,TRUE,3.33E+13,4,3.33E+13,4,12,8.948443083,1.86E+10,1.04E+11,5.10E+10,0.001531393,823081391,0,305,941321370,-0.143655269,12379235518,1.12E+13,0.335522614,0
satris4555,SATRIS,4555,1385155,17872880,6708917.581,30559119583,TRUE,9.19E+13,4,9.19E+13,4,12,8.869813392,1.82E+10,9.41E+10,5.04E+10,5.49E-04,2027691263,0,628,1919788621,0.053214532,28639330962,2.31E+13,0.251851678,0
satris16903,SATRIS,16903,1344492,19579126,6666300.351,1.13E+11,TRUE,4.24E+12,4,4.24E+12,4,12,8.811098622,1.83E+08,9.97E+08,5.02E+08,1.18E-04,7831200767,0,2800,8912555636,-0.138082894,1.04E+11,1.05E+12,0.246517947,0
satris4681,SATRIS,4681,1512362,17246532,6711686.957,31417406645,TRUE,1.89E+14,4,1.89E+14,4,12,8.865199744,2.01E+10,9.73E+10,5.04E+10,2.67E-04,4077093224,0,1256,4516233610,-0.107709184,26901173035,4.84E+13,0.256219976,0
satris7684,SATRIS,7684,1575200,18079176,6725306.731,51677256918,TRUE,2.59E+12,4,2.59E+12,4,12,8.865434669,1.82E+08,9.92E+08,5.05E+08,1.95E-04,5832788767,0,1580,5191082058,0.110017135,46486174860,5.89E+11,0.227622401,0
satris3079,SATRIS,3079,1485107,17502409,6661165.005,20509727049,TRUE,7.73E+13,4,7.73E+13,4,12,8.76063657,2.05E+10,9.89E+10,5.02E+10,6.50E-04,1823306765,0,555,1775705349,0.02610719,18734021700,2.08E+13,0.268479076,0
satris14660,SATRIS,14660,1410904,18884569,6729539.349,98655046851,TRUE,2.96E+12,4,2.96E+12,4,12,8.85361528,1.74E+08,1.01E+09,5.05E+08,1.71E-04,5512647128,0,1795,5483764661,0.00523931,93171282190,6.70E+11,0.226339138,0
satris6466,SATRIS,6466,1505587,17946335,6690576.01,43261264480,TRUE,1.62E+12,4,1.62E+12,4,12,8.873492113,1.88E+08,9.94E+08,5.02E+08,3.09E-04,3813246864,0,1108,3539878698,0.071689082,39721385782,4.09E+11,0.251702108,0
satris48291,SATRIS,48291,1352299,19066309,6702795.447,3.24E+11,TRUE,1.62E+13,4,1.62E+13,4,12,8.866124123,1.75E+08,1.01E+09,5.03E+08,3.11E-05,29882342064,0,9577,31439976592,-0.052125584,2.92E+11,3.57E+12,0.220408156,0
satris21978,SATRIS,21978,1493399,19495898,6709796.187,1.47E+11,TRUE,4.44E+12,4,4.44E+12,4,12,8.862043862,1.82E+08,9.97E+08,5.04E+08,1.14E-04,8578320486,0,2762,8449153683,0.015057353,1.39E+11,1.03E+12,0.232334927,0
satris9986,SATRIS,9986,1479520,18304973,6717831.187,67084262233,TRUE,2.01E+12,4,2.01E+12,4,12,8.842779892,1.77E+08,9.72E+08,5.04E+08,2.50E-04,3535134978,0,1370,4265990737,-0.206740553,62818271496,5.13E+11,0.254607697,0
satris3041,SATRIS,3041,1475238,17519366,6669543.422,20282081546,TRUE,1.01E+14,4,1.01E+14,4,12,8.83590924,1.81E+10,9.60E+10,5.01E+10,4.93E-04,2115655782,0,576,1858125069,0.121726188,18423956477,2.12E+13,0.209005082,0
satris8180,SATRIS,8180,1491286,17748696,6716072.44,54937472559,TRUE,1.65E+12,4,1.65E+12,4,12,8.850122249,1.83E+08,9.81E+08,5.04E+08,3.06E-04,3234842893,0,1107,3411705034,-0.054674105,51525767525,4.13E+11,0.250016699,0
