instance,type,num items,min i. value,max i. value,avg i. value,sum i. value,c. is rect,num grid points,num sides c.,area c.,min i. sides,max i. sides,avg i. sides,min i. area,max i. area,avg i. area,avg i-c area ratio,lower bound,upper bound,num i. packed,total score,improvement,loss,coverage,utilization,ms
atris13846,ATRIS,13846,1407615,14946613,6083387.158,84230578583,TRUE,5.58245E+12,4,5.58E+12,4,12,8.848909432,1.79E+08,9.77E+08,5.04E+08,9.03E-05,28737989418,0,5397,39662449131,-0.380140014,44568129452,3.15E+12,0.564500154,0
atris2986,ATRIS,2986,1372104,14475894,6027384.845,17997771148,TRUE,1.36413E+14,4,1.36E+14,4,12,8.823174816,1.89E+10,9.55E+10,5.03E+10,3.68E-04,7360069013,0,1273,9537849611,-0.295891328,8459921537,7.55E+13,0.553374885,0
atris1797,ATRIS,1797,1558192,13854310,6154763.789,11060110529,TRUE,7.30915E+13,4,7.31E+13,4,12,8.938230384,1.97E+10,9.75E+10,5.08E+10,6.96E-04,4155438643,0,675,5084078558,-0.223475786,5976031971,4.02E+13,0.549355521,0
atris2090,ATRIS,2090,1409637,15010417,6173741.113,12903118927,TRUE,9.68925E+13,4,9.69E+13,4,12,8.98277512,1.95E+10,9.49E+10,5.10E+10,5.26E-04,5062050579,0,901,6714271823,-0.326393666,6188847104,5.32E+13,0.549532569,0
atris49252,ATRIS,49252,1356193,15752462,6083004.206,2.996E+11,TRUE,1.98827E+13,4,1.99E+13,4,12,8.846544303,1.82E+08,9.98E+08,5.05E+08,2.54E-05,1.02084E+11,0,18959,1.40917E+11,-0.380402065,1.58683E+11,1.12E+13,0.563123142,0
atris3249,ATRIS,3249,1455800,14017901,6125497.531,19901741479,TRUE,8.22165E+13,4,8.22E+13,4,12,8.915974146,1.99E+10,9.48E+10,5.06E+10,6.16E-04,4322958555,0,717,5627406093,-0.301748796,14274335386,4.46E+13,0.541964395,0
atris10619,ATRIS,10619,1358290,14982828,6122851.621,65018561360,TRUE,2.68758E+12,4,2.69E+12,4,12,8.925510877,1.89E+08,1.03E+09,5.06E+08,1.88E-04,14270109613,0,2384,18730526760,-0.31257063,46288034600,1.48E+12,0.550447338,0
atris1672,ATRIS,1672,1550890,13571260,6063078.929,10137467969,TRUE,2.80575E+13,4,2.81E+13,4,12,8.812200957,1.97E+10,9.27E+10,5.03E+10,0.001794266,1646965528,0,220,1785662419,-0.084213597,8351805550,1.44E+13,0.513205144,0
atris4630,ATRIS,4630,1441448,14930390,6099571.711,28241017023,TRUE,1.33688E+14,4,1.34E+14,4,12,8.863930886,1.96E+10,9.62E+10,5.05E+10,3.78E-04,7285078831,0,1237,9394542803,-0.289559526,18846474220,7.45E+13,0.557432286,0
atris39445,ATRIS,39445,1379199,15944776,6083954.352,2.39982E+11,TRUE,7.95266E+12,4,7.95E+12,4,12,8.875801749,1.75E+08,1.00E+09,5.04E+08,6.34E-05,40886162863,0,6689,54739911364,-0.338837091,1.85242E+11,4.30E+12,0.541046996,0
atris5288,ATRIS,5288,1458810,14422019,6103521.362,32275420964,TRUE,1.5274E+12,4,1.53E+12,4,12,8.857034796,1.82E+08,9.61E+08,5.05E+08,3.31E-04,8344101433,0,1435,10735419716,-0.286587873,21540001248,8.56E+11,0.560190036,0
atris10681,ATRIS,10681,1372699,15437026,6123548.411,65405620574,TRUE,3.60284E+12,4,3.60E+12,4,12,8.871266735,1.72E+08,9.65E+08,5.06E+08,1.40E-04,18754897470,0,3438,25536958707,-0.361615479,39868661867,2.03E+12,0.563626877,0
atris2890,ATRIS,2890,1445459,14263176,6107580.628,17650908015,TRUE,7.29143E+13,4,7.29E+13,4,12,8.903806228,1.79E+10,9.71E+10,5.05E+10,6.92E-04,4205975997,0,641,5034132945,-0.196900065,12616775070,3.98E+13,0.545341387,0
atris15979,ATRIS,15979,1366945,15049268,6098640.707,97450179857,TRUE,3.2318E+12,4,3.23E+12,4,12,8.848864134,1.75E+08,9.91E+08,5.06E+08,1.56E-04,18468128588,0,2662,22028774219,-0.192799482,75421405638,1.73E+12,0.536565337,0
atris6238,ATRIS,6238,1414991,14342158,6124367.734,38203805926,TRUE,1.05505E+12,4,1.06E+12,4,12,8.853158063,1.85E+08,9.84E+08,5.07E+08,4.81E-04,5336252221,0,848,7060773937,-0.323170953,31143031989,5.57E+11,0.528293564,0
atris41643,ATRIS,41643,1371988,15131866,6119066.597,2.54816E+11,TRUE,1.05318E+13,4,1.05E+13,4,12,8.88816848,1.69E+08,1.00E+09,5.06E+08,4.80E-05,53621126937,0,9521,74507201861,-0.389512047,1.80309E+11,5.88E+12,0.558176568,0
atris11997,ATRIS,11997,1452454,14805843,6081405.566,72958622576,TRUE,2.41814E+12,4,2.42E+12,4,12,8.883554222,1.85E+08,9.79E+08,5.04E+08,2.08E-04,13672447839,0,2005,16383378131,-0.198276879,56575244445,1.29E+12,0.53523784,0
atris2812,ATRIS,2812,1543709,13789644,6113940.475,17192400617,TRUE,9.44025E+13,4,9.44E+13,4,12,8.861308677,1.88E+10,9.81E+10,5.04E+10,5.33E-04,4933037321,0,895,6650117762,-0.348077732,10542282855,5.23E+13,0.554188256,0
atris11358,ATRIS,11358,1394952,15143636,6110451.572,69402508958,TRUE,3.28365E+12,4,3.28E+12,4,12,8.889064976,1.76E+08,1.00E+09,5.06E+08,1.54E-04,17133154853,0,3077,23103296789,-0.348455494,46299212169,1.84E+12,0.56065572,0
jigsaw_cf2_x1e8d2b3_39,JIGSAW,39,14,408,100.4615385,3918,FALSE,1.57286E+16,19,1.57E+16,3,10,4.897435897,1.27E+14,3.92E+15,9.62E+14,0.061169535,307,0,0,0,1,3918,0,0,0
jigsaw_rcf4_37b8d52e_1338,JIGSAW,1338,11,1494,196.5866966,263033,FALSE,2.19831E+16,15,2.20E+16,3,20,4.761584454,2.11E+12,7.45E+13,2.27E+13,0.001033016,15793,0,34,7309,0.537200025,255724,8.77E+14,0.039915106,0
jigsaw_cf2_x38b54e9_31,JIGSAW,31,6,433,100.4516129,3114,FALSE,1.57466E+16,15,1.57E+16,3,10,4.516129032,5.88E+13,4.48E+15,1.04E+15,0.065729668,166,0,4,73,0.560240964,3041,7.36E+14,0.046726489,0
jigsaw_cf1_1ae14c9d_1379,JIGSAW,1379,1,1,1,1379,FALSE,2.552E+16,11,2.55E+16,3,20,4.707759246,2.78E+10,1.50E+15,7.58E+13,0.002968483,323,0,4,4,0.987616099,1375,1.72E+15,0.06742484,0
jigsaw_rcf1_6d3a7c3b_1325,JIGSAW,1325,1,3,1.995471698,2644,FALSE,1.62346E+16,13,1.62E+16,3,19,4.773584906,1.45E+11,1.24E+14,1.70E+13,0.00104932,811,0,84,164,0.797780518,2480,3.38E+15,0.208383157,0
jigsaw_cf2_ebad6b02_335,JIGSAW,335,3,995,100.5074627,33670,FALSE,2.37003E+16,13,2.37E+16,3,18,4.749253731,2.96E+12,1.14E+15,1.15E+14,0.004841687,2028,0,8,3116,-0.536489152,30554,3.57E+15,0.150638268,0
jigsaw_rcf1_x251b042_3318,JIGSAW,3318,1,3,1.999095841,6633,FALSE,2.12514E+16,11,2.13E+16,3,20,4.76702833,1.71E+10,1.25E+14,1.43E+13,6.75E-04,1290,0,66,136,0.894573643,6497,4.18E+15,0.196688653,0
jigsaw_rcf3_5a515084_1325,JIGSAW,1325,1,4089,201.1358491,266505,FALSE,1.58351E+16,19,1.58E+16,3,19,4.788679245,3.63E+10,4.52E+14,2.43E+13,0.001537057,39502,0,16,24430,0.381550301,242075,2.61E+15,0.16488995,0
jigsaw_cf4_x412b2f8_32731,JIGSAW,32731,1,3786,100.5042315,3289604,FALSE,1.74977E+16,12,1.75E+16,3,20,4.834713269,6.64E+08,2.06E+13,1.02E+12,5.81E-05,299252,0,608,534159,-0.784980552,2755445,5.23E+15,0.299046474,0
jigsaw_rcf2_534443c6_61,JIGSAW,61,6,2062,195.1639344,11905,FALSE,2.01934E+16,11,2.02E+16,3,12,4.786885246,2.24E+13,5.16E+15,5.01E+14,0.024823915,1126,0,0,0,1,11905,0,0,0
jigsaw_cf2_x338dc47_32816,JIGSAW,32816,1,763,100.4992686,3297984,FALSE,1.54404E+16,16,1.54E+16,3,20,4.820301073,1.95E+08,5.82E+12,7.64E+11,4.94E-05,177657,0,1314,537671,-2.026455473,2760313,4.10E+15,0.265547951,0
jigsaw_cf1_26916b6b_6598,JIGSAW,6598,1,1,1,6598,FALSE,1.46628E+16,15,1.47E+16,3,20,4.820703243,3.26E+10,9.41E+13,4.94E+12,3.37E-04,2584,0,73,73,0.971749226,6525,3.08E+15,0.209732736,0
jigsaw_rcf1_x200a98a_3349,JIGSAW,3349,1,3,1.995222454,6682,FALSE,3.01398E+16,11,3.01E+16,3,20,4.776052553,1.97E+12,4.44E+13,1.35E+13,4.48E-04,951,0,151,297,0.687697161,6385,2.01E+15,0.066712189,0
jigsaw_rcf2_31a965a0_29,JIGSAW,29,3,896,190.862069,5535,FALSE,1.81651E+16,17,1.82E+16,3,10,4.896551724,2.21E+13,4.66E+15,1.04E+15,0.057313389,569,0,0,0,1,5535,0,0,0
jigsaw_cf2_x53e7313_32896,JIGSAW,32896,1,865,100.4982369,3305990,FALSE,1.44023E+16,19,1.44E+16,3,20,4.807392996,3.50E+09,8.00E+12,9.26E+11,6.43E-05,93260,0,1035,452352,-3.850439631,2853638,4.18E+15,0.290379169,0
jigsaw_cf1_4fd4c46e_6548,JIGSAW,6548,1,1,1,6548,FALSE,1.44263E+16,17,1.44E+16,3,20,4.76038485,3.34E+10,5.61E+13,6.53E+12,4.53E-04,1226,0,106,106,0.913539967,6442,3.28E+15,0.22752595,0
jigsaw_cf2_5db5d75a_34,JIGSAW,34,26,246,100.4411765,3415,FALSE,2.3291E+16,12,2.33E+16,3,10,4.470588235,3.82E+14,3.64E+15,1.48E+15,0.063591132,298,0,0,0,1,3415,0,0,0
jigsaw_rcf2_x401106d_683,JIGSAW,683,7,924,202.3352855,138195,FALSE,1.79846E+16,14,1.80E+16,3,20,4.63250366,3.93E+12,2.22E+14,7.16E+13,0.003983004,9960,0,2,227,0.977208835,137968,8.36E+13,0.004647933,0
jigsaw_rcf3_x699083b_71,JIGSAW,71,5,2016,199.3943662,14157,FALSE,1.75919E+16,15,1.76E+16,3,17,4.577464789,2.15E+13,4.27E+15,6.31E+14,0.035886356,489,0,1,556,-0.137014315,13601,2.28E+15,0.129680611,0
jigsaw_cf1_7b534d0f_30,JIGSAW,30,1,1,1,30,FALSE,2.1213E+16,11,2.12E+16,3,15,5.033333333,4.55E+14,4.10E+15,1.27E+15,0.059948379,3,0,0,0,1,30,0,0,0
jigsaw_rcf4_45bf920f_31,JIGSAW,31,32,717,227.8064516,7062,FALSE,1.42464E+16,19,1.42E+16,3,10,4.612903226,3.54E+14,3.44E+15,1.41E+15,0.098942313,213,0,0,0,1,7062,0,0,0
jigsaw_rcf4_x6f71c05_3333,JIGSAW,3333,2,3252,198.2976298,660926,FALSE,2.44671E+16,18,2.45E+16,3,20,4.825082508,3.13E+11,1.63E+14,1.92E+13,7.85E-04,47322,0,62,57692,-0.219136976,603234,5.38E+15,0.220080099,0
jigsaw_rcf4_944ca2fb_34,JIGSAW,34,43,888,215.3529412,7322,FALSE,1.51859E+16,18,1.52E+16,3,10,4.794117647,2.38E+14,2.09E+15,6.94E+14,0.045721212,848,0,3,287,0.661556604,7035,9.31E+14,0.061324764,0
jigsaw_rcf1_x3d166d9_70,JIGSAW,70,1,3,2.142857143,150,FALSE,1.61773E+16,18,1.62E+16,3,15,4.885714286,7.74E+12,2.52E+15,3.84E+14,0.023716761,46,0,2,3,0.934782609,147,2.39E+15,0.147485808,0
jigsaw_cf4_x632ed77_3287,JIGSAW,3287,1,1743,100.4934591,330322,FALSE,1.68177E+16,15,1.68E+16,3,20,4.766352297,6.13E+10,2.32E+14,1.42E+13,8.46E-04,21391,0,32,30497,-0.425693048,299825,3.66E+15,0.217860718,0
jigsaw_rcf1_x73eed8f_663,JIGSAW,663,1,3,1.960784314,1300,FALSE,1.57101E+16,14,1.57E+16,3,18,4.671191554,3.99E+12,3.88E+14,5.80E+13,0.00368953,370,0,8,17,0.954054054,1283,1.79E+15,0.114245002,0
jigsaw_rcf1_7d46e9d4_6582,JIGSAW,6582,1,3,1.997569128,13148,FALSE,1.69456E+16,15,1.69E+16,3,20,4.798693406,1.91E+10,1.62E+14,7.27E+12,4.29E-04,4833,0,55,114,0.976412166,13034,3.72E+15,0.219534292,0
jigsaw_rcf1_3335bb71_327,JIGSAW,327,1,3,2.003058104,655,FALSE,2.05851E+16,13,2.06E+16,3,16,4.669724771,2.20E+12,3.71E+15,1.79E+14,0.008714912,257,0,3,4,0.984435798,651,2.41E+15,0.117291101,0
jigsaw_cf3_x21b52c8_130,JIGSAW,130,6,552,100.4846154,13063,FALSE,2.00907E+16,17,2.01E+16,3,13,4.615384615,1.45E+13,5.23E+14,1.63E+14,0.008110518,1902,0,2,72,0.96214511,12991,1.93E+14,0.009604628,0
jigsaw_cf2_xe148943_75,JIGSAW,75,2,626,100.44,7533,FALSE,1.31789E+16,20,1.32E+16,3,11,4.36,7.51E+12,2.58E+15,4.12E+14,0.031299875,243,0,5,368,-0.514403292,7165,1.51E+15,0.11472057,0
jigsaw_rcf2_4646c11e_33039,JIGSAW,33039,1,2385,200.6906383,6630618,FALSE,1.92268E+16,11,1.92E+16,3,20,4.82193771,5.47E+09,1.46E+13,1.83E+12,9.54E-05,257250,0,549,465530,-0.809640428,6165088,4.38E+15,0.227785433,0
jigsaw_rcf4_x11655bb_6573,JIGSAW,6573,1,7818,202.810893,1333076,FALSE,1.27107E+16,20,1.27E+16,3,20,4.785029667,2.06E+10,7.52E+13,3.60E+12,2.83E-04,140188,0,98,181494,-0.294647188,1151582,2.98E+15,0.234375245,0
jigsaw_cf1_504b1421_159,JIGSAW,159,1,1,1,159,FALSE,2.03386E+16,12,2.03E+16,3,15,4.377358491,2.26E+12,1.80E+15,2.36E+14,0.011603753,36,0,2,2,0.944444444,157,2.20E+15,0.10815311,0
jigsaw_rcf1_x25cf0d3_6582,JIGSAW,6582,1,3,2.004709815,13195,FALSE,2.02894E+16,15,2.03E+16,3,20,4.829079307,1.27E+09,1.42E+14,6.23E+12,3.07E-04,5245,0,91,191,0.963584366,13004,5.54E+15,0.272823632,0
jigsaw_cf1_x151a4e0_343,JIGSAW,343,1,1,1,343,FALSE,2.38074E+16,11,2.38E+16,3,16,4.623906706,1.18E+13,2.65E+14,9.38E+13,0.0039394,23,0,9,9,0.608695652,334,1.25E+15,0.052689828,0
jigsaw_cf4_273db689_28,JIGSAW,28,27,227,100.4642857,2813,FALSE,2.01424E+16,15,2.01E+16,3,12,4.428571429,3.55E+14,3.08E+15,1.36E+15,0.067333901,215,0,0,0,1,2813,0,0,0
jigsaw_rcf3_27e14196_6595,JIGSAW,6595,1,3834,200.5470811,1322608,FALSE,1.93974E+16,16,1.94E+16,3,20,4.79787718,5.21E+10,7.13E+13,1.01E+13,5.23E-04,93119,0,86,79767,0.14338642,1242841,3.99E+15,0.205723322,0
jigsaw_cf4_x252babb_6578,JIGSAW,6578,1,3318,100.499848,661088,FALSE,2.37557E+16,12,2.38E+16,3,20,4.781848586,1.31E+10,2.12E+14,1.11E+13,4.68E-04,24614,0,36,37895,-0.539570976,623193,3.94E+15,0.166048623,0
jigsaw_cf3_xcd14250_28,JIGSAW,28,6,379,100.3571429,2810,FALSE,1.48821E+16,15,1.49E+16,3,11,5.178571429,5.71E+13,4.37E+15,1.06E+15,0.07090952,125,0,5,116,0.072,2694,1.08E+15,0.07257777,0
jigsaw_rcf4_6de1b3b7_1363,JIGSAW,1363,3,2268,198.651504,270762,FALSE,1.4172E+16,13,1.42E+16,3,20,4.729273661,5.65E+11,1.72E+14,2.18E+13,0.001539768,19285,0,38,29879,-0.549338864,240883,3.11E+15,0.219379364,0
jigsaw_rcf4_x296c58c_70,JIGSAW,70,4,2532,229.7857143,16085,FALSE,1.91805E+16,15,1.92E+16,3,14,4.257142857,1.15E+13,3.90E+15,3.77E+14,0.019673546,1993,0,1,154,0.922729553,15931,2.79E+14,0.014548012,0
jigsaw_cf2_xf42cb20_670,JIGSAW,670,8,713,100.4940299,67331,FALSE,1.74401E+16,20,1.74E+16,3,20,4.713432836,5.93E+12,5.65E+14,7.94E+13,0.004552694,3183,0,6,2550,0.198868992,64781,2.02E+15,0.115961935,0
jigsaw_rcf1_2197ecdd_6585,JIGSAW,6585,1,3,1.991040243,13111,FALSE,1.58978E+16,11,1.59E+16,3,20,4.785573273,2.71E+10,6.23E+13,7.05E+12,4.43E-04,2785,0,83,164,0.941113106,12947,2.92E+15,0.183924763,0
jigsaw_rcf3_x438c9fe_328,JIGSAW,328,2,4929,193.8993902,63599,FALSE,1.35553E+16,14,1.36E+16,3,20,4.853658537,9.98E+11,6.89E+14,4.96E+13,0.003661865,13662,0,10,8331,0.390206412,55268,2.47E+15,0.182240596,0
jigsaw_rcf1_x7c5577e_36,JIGSAW,36,1,3,2.111111111,76,FALSE,1.6647E+16,16,1.66E+16,3,10,4.416666667,1.57E+14,1.25E+15,4.73E+14,0.028419034,13,0,4,10,0.230769231,66,2.10E+15,0.125984292,0
jigsaw_rcf2_x79af493_139,JIGSAW,139,5,2816,183.7553957,25542,FALSE,1.94067E+16,19,1.94E+16,3,19,4.741007194,6.38E+12,2.75E+15,1.95E+14,0.010068689,2483,0,4,2641,-0.063632702,22901,2.62E+15,0.135108078,0
jigsaw_cf1_4a53ec61_3293,JIGSAW,3293,1,1,1,3293,FALSE,1.51281E+16,17,1.51E+16,3,20,4.714849681,1.24E+10,3.33E+14,1.63E+13,0.001080161,1033,0,7,7,0.993223621,3286,1.12E+15,0.074133411,0
jigsaw_rcf4_xb9f4bdd_33015,JIGSAW,33015,1,6033,200.8218991,6630135,FALSE,2.63823E+16,12,2.64E+16,3,20,4.832379222,1.22E+09,1.54E+13,1.64E+12,6.22E-05,538578,0,801,684127,-0.270246835,5946008,5.40E+15,0.204576474,0
jigsaw_cf1_203072aa_32622,JIGSAW,32622,1,1,1,32622,FALSE,2.08763E+16,16,2.09E+16,3,20,4.838268653,1.73E+09,8.92E+12,1.27E+12,6.07E-05,9404,0,1042,1042,0.889196087,31580,5.42E+15,0.259611319,0
jigsaw_rcf3_x1142c4a_3315,JIGSAW,3315,3,3428,202.3432881,670768,FALSE,1.73325E+16,11,1.73E+16,3,20,4.767722474,3.71E+11,1.30E+14,1.81E+13,0.001046801,50666,0,48,42626,0.158686299,628142,3.93E+15,0.226830129,0
jigsaw_rcf4_7702a097_70,JIGSAW,70,34,909,200.2714286,14019,FALSE,1.96165E+16,16,1.96E+16,3,17,4.557142857,2.17E+14,2.13E+15,6.49E+14,0.033072686,1455,0,0,0,1,14019,0,0,0
jigsaw_rcf3_x1944562_3300,JIGSAW,3300,2,2037,202.8184848,669301,FALSE,2.29229E+16,14,2.29E+16,3,20,4.765757576,4.32E+10,3.29E+13,9.47E+12,4.13E-04,58877,0,49,4048,0.931246497,665253,2.58E+14,0.011242409,0
jigsaw_cf3_12497ba7_32852,JIGSAW,32852,1,1520,100.4986302,3301581,FALSE,2.11246E+16,11,2.11E+16,3,20,4.816632169,6.52E+08,1.08E+13,1.34E+12,6.35E-05,242849,0,1086,455702,-0.876482917,2845879,6.04E+15,0.28597392,0
jigsaw_cf2_x70a1e53_1324,JIGSAW,1324,4,324,100.4939577,133054,FALSE,2.00882E+16,17,2.01E+16,3,20,4.773413897,1.26E+12,1.03E+14,3.17E+13,0.001576065,5163,0,28,2897,0.438892117,130157,9.13E+14,0.045439081,0
jigsaw_rcf4_5b859f68_336,JIGSAW,336,2,4557,218.0446429,73263,FALSE,1.76853E+16,16,1.77E+16,3,19,4.630952381,2.23E+12,2.32E+15,1.61E+14,0.009129515,2279,0,3,3401,-0.492321194,69862,1.85E+15,0.104686567,0
jigsaw_cf1_x47a0fe7_1363,JIGSAW,1363,1,1,1,1363,FALSE,1.72392E+16,19,1.72E+16,3,20,4.776962583,2.85E+12,6.02E+13,1.84E+13,0.001065948,159,0,31,31,0.805031447,1332,7.09E+14,0.041112701,0
jigsaw_rcf1_e4f6ad12_331,JIGSAW,331,1,3,2.051359517,679,FALSE,1.83949E+16,20,1.84E+16,3,19,4.637462236,1.09E+13,1.06E+15,1.64E+14,0.008925571,172,0,4,7,0.959302326,672,1.92E+15,0.104535568,0
jigsaw_rcf1_576b224d_3288,JIGSAW,3288,1,3,2.01703163,6632,FALSE,1.50275E+16,15,1.50E+16,3,20,4.778284672,2.02E+10,1.69E+14,7.82E+12,5.21E-04,3226,0,47,90,0.972101674,6542,3.21E+15,0.213298983,0
jigsaw_cf1_fa228ab6_337,JIGSAW,337,1,1,1,337,FALSE,1.65462E+16,13,1.65E+16,3,19,4.851632047,3.74E+12,5.47E+14,8.19E+13,0.004946803,93,0,11,11,0.88172043,326,2.44E+15,0.147272379,0
jigsaw_rcf4_x4ee7385_1339,JIGSAW,1339,30,1284,200.1613144,268016,FALSE,1.40694E+16,20,1.41E+16,3,20,4.775952203,2.93E+12,3.87E+13,1.27E+13,9.01E-04,39403,0,65,20489,0.480014212,247527,1.22E+15,0.086804593,0
random_cf1_x5c10455_10000,RANDOM,10000,1,1,1,10000,FALSE,4.94321E+13,19,4.94E+13,3,21,5.6546,1000000,9.12E+10,1.72E+10,3.48E-04,1876,0,480,480,0.744136461,9520,2.08E+13,0.419806305,0
random_rcf2_5c2f5d8b_200,RANDOM,200,3,984,205.265,41053,FALSE,6.472E+12,5,6.47E+12,3,16,4.485,3.00E+08,1.76E+11,4.37E+10,0.006749421,9311,0,34,11078,-0.189775534,29975,2.32E+12,0.358119592,0
random_cf1_x6c375be_50000,RANDOM,50000,1,1,1,50000,FALSE,7.52334E+12,15,7.52E+12,3,21,4.64158,95000,5.32E+09,7.47E+08,9.93E-05,6680,0,1752,1752,0.737724551,48248,3.36E+12,0.446643822,0
random_rcf4_69d930c3_500,RANDOM,500,2,1383,199.556,99778,FALSE,2.34141E+13,17,2.34E+13,3,19,4.228,4.50E+08,4.69E+11,9.99E+10,0.004265947,18024,0,43,18451,-0.023690635,81327,8.92E+12,0.38099265,0
random_cf3_1c1ba767_50,RANDOM,50,3,253,100.54,5027,FALSE,4.976E+13,19,4.98E+13,3,7,4.44,5.00E+10,5.86E+12,1.73E+12,0.03483119,547,0,3,575,-0.0511883,4452,9.99E+12,0.200763666,0
random_cf1_54081766_500,RANDOM,500,1,1,1,500,FALSE,1.77703E+13,17,1.78E+13,3,20,6.14,5.00E+08,4.12E+11,9.99E+10,0.00562452,86,0,22,22,0.744186047,478,4.44E+12,0.24959905,0
random_cf4_50e0d4d9_100,RANDOM,100,8,361,100.54,10054,FALSE,2.40475E+12,8,2.40E+12,3,19,7.5,2.55E+09,1.13E+11,2.84E+10,0.011822851,1398,0,7,1397,7.15E-04,8657,3.72E+11,0.154860173,0
random_rcf1_70921d4c_50000,RANDOM,50000,1,3,1.98784,99392,FALSE,1.49146E+13,12,1.49E+13,3,22,6.67816,130000,5.31E+09,7.61E+08,5.10E-05,24920,0,3584,7076,0.716051364,92316,6.06E+12,0.406543253,0
random_cf2_x55f520f_50000,RANDOM,50000,1,644,100.49496,5024748,FALSE,7.93314E+12,6,7.93E+12,3,22,6.86254,630000,4.93E+09,7.67E+08,9.67E-05,201709,0,1595,406599,-1.015770243,4618149,3.11E+12,0.39224605,0
random_rcf1_340f4443_500,RANDOM,500,1,3,2.028,1014,FALSE,3.9702E+13,11,3.97E+13,3,20,5.216,3.05E+09,3.85E+11,9.90E+10,0.002493014,337,0,89,181,0.462908012,833,1.47E+13,0.369338282,0
random_cf1_x32f7db7_200,RANDOM,200,1,1,1,200,FALSE,4.2234E+12,17,4.22E+12,3,21,5.97,1.55E+09,2.42E+11,5.42E+10,0.012830362,43,0,8,8,0.813953488,192,8.30E+11,0.196630677,0
random_rcf4_7cbb0868_50000,RANDOM,50000,1,2277,199.2999,9964995,FALSE,2.28352E+13,9,2.28E+13,3,21,5.6303,50000,5.48E+09,7.31E+08,3.20E-05,2761678,0,6875,2711584,0.018138972,7253411,9.75E+12,0.426970589,0
random_cf4_5f36961f_500,RANDOM,500,1,369,100.502,50251,FALSE,2.78709E+13,12,2.79E+13,3,16,5.136,6.00E+08,3.69E+11,1.12E+11,0.004033892,8246,0,45,8398,-0.01843318,41853,8.74E+12,0.313524704,0
random_rcf4_32e6daf1_10000,RANDOM,10000,1,1575,204.3297,2043297,FALSE,3.84637E+13,20,3.85E+13,3,20,4.5829,1500000,9.83E+10,1.57E+10,4.09E-04,258047,0,402,188143,0.270896387,1855154,1.58E+13,0.409587361,0
